If the Commission cannot accept this basis for further negotiation, said Mr Ford, then he would recommend voting "no" to the interim agreement.	Si la Commission ne peut accepter cette base de travail pour les négociations à venir, Glyn Ford recommandera au Parlement européen de ne pas donner son avis conforme à l'accord provisoire.
Does the Commission agree that the money saved from phasing out subsidies could and should be used to fund research into so-called second-generation fuels, which are being developed to use waste products and so emit less CO 2 when they are made?	Convient-elle du fait que l'argent économisé grâce à la suppression progressive des aides pourrait et devrait être consacré à un fonds de recherche dans le domaine des dits carburants de deuxième génération, qui sont étudiés pour utiliser les déchets et donc émettre moins de CO 2 au moment de leur fabrication?
A system of 'grandfathering' is the fairest way to allocate allowances ensuring appropriate targets are set per industrial sector.	Un système de protection des droits acquis est le moyen le plus équitable d'attribuer des quotas en s'assurant que chaque secteur industriel se voie assigner des objectifs adéquats.
having regard to the conclusions of the European Council of 25 and 26 March 2010,	vu les conclusions du Conseil européen des 25 et 26 mars 2010,
The legislation can now enter into force without changes by the Transport Council.	La législation peut désormais entrer en vigueur sans changement de la part du Conseil des Transports.
having regard to Article 181a of the Treaty establishing the European Community, pursuant to which the Council consulted Parliament ( C6-0047/2005 ),	vu l'article 181 A du traité instituant la Communauté européenne, conformément auquel il a été consulté par le Conseil ( C6-0047/2005 ),
Included are services provided in connection with transactions in financial instruments, as well as other services related to financial activity, such as advisory, custody and asset management services.	Cette rubrique englobe aussi les services fournis au titre de transactions portant sur des instruments financiers ainsi que d'autres services liés à l'activité financière comme les services-conseil et les services de garde et de gestion.
Aid could be made available, inter alia, in the form of financial aid and technical assistance as well as training programmes.	L'assistance peut être fournie, entre autres, sous la forme d'une aide financière et d'une assistance technique ainsi que de programmes de formation.
Annex, point 6 A, paragraph 1	Annexe, point 6 A, alinéa 1
(d) contributing to the improvement of information for young people;	d) Contribuer à l'amélioration de l'information des jeunes;
Subject: Vehicle registration tax — Question E‑3789/07	Objet: Taxe d'immatriculation des véhicules — Question E‑3789/07
CM– PE 431,116	CM– PE 431.116
It enjoys a favourable climate and good farmland but has no major mineral deposits.	Le pays bénéficie d'un climat favorable et de bonnes terres arables, mais est dépourvu de ressources minières.
There are also differences in working conditions, including working hours, and here too there is discrimination against the Portuguese workers by contrast with British and other employees.	De même, les conditions de travail sont différentes, y compris les horaires pratiqués, discriminant toujours les Portugais par rapport aux Britanniques ou aux autres nationalités.
Expresses grave concern at the fact that millions of children are still victims of rape, domestic violence, and physical, emotional and sexual abuse, including sexual and economic exploitation; stresses that all rights recognised by the Convention on the Rights of the Child and its optional protocols have equal importance, and calls for the full ratification and implementation of obligations, as well as for particular attention to the new forms of commercial sexual exploitation of children;	se déclare vivement préoccupé par le fait que des millions d'enfants sont toujours victimes de viols, de violences domestiques, de violences physiques, psychologiques et sexuelles, et notamment d'exploitations sexuelles et économiques; souligne que tous les droits reconnus par la convention des Nations unies sur les droits de l'enfant et ses protocoles facultatifs revêtent une importance égale et appelle à une ratification et à une mise en œuvre pleines et entières des obligations qu'ils contiennent, une attention toute particulière étant portée aux nouvelles formes d'exploitation sexuelle commerciale des enfants;
How much money is needed to get the SIS working?	Dans quelle ampleur des investissements sont-ils nécessaires pour mettre le SIS en service?
D. whereas, despite the potential of alternative dispute resolution, such systems are regularly used by only 3 % of retailers, and 41 % of retailers do not know about the possibilities of using these tools,	D. considérant qu'en dépit du potentiel que présente le règlement alternatif des litiges, seuls 3 % des détaillants utilisent régulièrement les modes alternatifs de règlement des litiges et 41 % ignorent qu'il est possible de recourir à ces instruments,
"The international system we have at the moment", he said, " is one where rules are lacking".	Le système international actuel manque de règles, a-t-il précisé.
Can it guarantee that there have been no contacts with former Commissioners who are directly or indirectly involved in preventing the takeover bid?	Peut-elle assurer qu'il n'y a eu aucun contact avec d'anciens commissaires, directement ou indirectement intéressés à faire échec à cette OPA?
According to research conducted in 2000 by the European Environment Agency, there were at the time 300000 cases of pollution within the territory of the then 15 Member States and it would cost a total of € 106 billion to clean them up.	Selon des études menées en 2000 par l'Agence européenne pour l'environnement, quelque 300000 cas de pollution ont été recensés sur le territoire des 15 États membres et le nettoyage de tous ces sites ne coûterait pas moins de 106 milliards d'euros.
Welcomes the fact that some progress has been made in the implementation of the budget for an area of freedom, security and justice (budget title B5-8) in comparison with the 2002 budget year; notes, however, that the level of execution in particular of payments is one of the lowest of the Commission (68% in 2003; 79% for the entire internal policies) while the level of execution of commitments now reaches the average of the internal policies; calls on the Directorate-General for Justice, Freedom and Security to continue to improve implementation of the budget in the forthcoming financial years;	1. se félicite des progrès réalisés dans l'exécution du budget dans le domaine de la liberté, de la sécurité et de la justice (titre budgétaire B5-8), en comparaison avec l'exécution du budget 2002; note néanmoins que le niveau d'exécution, en particulier d'exécution des paiements, est l'un des plus faibles de la Commission (68 % en 2003 contre 79 % pour l'ensemble des politiques internes), tandis que le niveau d'exécution des engagements atteint désormais la moyenne des politiques internes; demande au directeur général pour la justice, la liberté et la sécurité de poursuivre sa tâche d'amélioration de l'exécution du budget pour les années budgétaires à venir;
Considers that the 'Social Package' is an ill-designed attempt to distract public attention from socially regressive policy stances taken by the Commission and the Council, such as the planned deregulation of the Working Time Directive and the devastating effects of the recent judgments of the European Court of Justice on fundamental rights and collective bargaining;	considère que le "paquet social" est une tentative mal pensée de détourner l'attention du public des politiques rétrogrades, d'un point de vue social, de la Commission et du Conseil, telles que la déréglementation planifiée de la directive sur le temps de travail et les effets dévastateurs que les arrêts récemment rendus par la Cour de justice ont eus sur les droits fondamentaux et la négociation collective;
having regard to the judgment of the Court of Justice in 2005 (C-176/03) which has strengthened the European Community's capacity to impose penal sanctions for counterfeiting,	vu l'arrêt de la Cour de justice européenne en 2005 (C‑176/03) qui a renforcé la capacité de la Communauté européenne d'édicter des sanctions pénales en matière de contrefaçon,
It will drop the previous system, in large part based on a flat-rate reimbursement of travel costs, in favour of reimbursement of actual documented expenditure incurred in Members travelling to and from the places of work and in connection with other duty travel.	Auparavant, les élus se voyaient remboursés de leurs frais de voyage de manière forfaitaire - pour les voyages en lien avec leurs obligations de députés.
In addition, two guidelines in the revised Lisbon Strategy relate directly to reconciliation.	Par ailleurs, deux lignes directrices (LD) de la stratégie de Lisbonne révisée concernent directement la conciliation: —
Applicants that have invested in supporting the inclusion of an active substance in Annex I or in the authorisation of a biocidal product in accordance with the provisions of this Regulation	Les demandeurs qui ont investi pour obtenir l'inscription d'une substance active à l'annexe I ou l'autorisation d'un produit biocide conformément aux dispositions du présent règlement
Bruno Gollnisch had agreed to the request being made.	Bruno Gollnisch a marqué son accord.
(b) the way in which the operator is able to work in agreement with the tariffs that are laid down by the competent authority, as well as the operator’s proposals for the level of tariffs for different groups of users and the transparency of tariffs;	(b) la manière dont l'opérateur est en mesure de travailler conformément aux tarifs prescrits par l'instance compétente ainsi que les propositions de l'opérateur concernant le niveau des tarifs appliqués aux différents groupes d'usagers et la transparence de ces tarifs;
Subject: African immigration into the EU	Objet: Immigration africaine vers l'UE
2807/83 of 22 September 1983 laying down detailed rules for recording information on Member States" catches of fish, the permitted margin of tolerance, in estimation of quantities	Par dérogation à l'article 5, paragraphe 2, du règlement (CEE) n° 2807/83 de la Commission du 22 septembre 1983 définissant les modalités particulières de l'enregistrement des informations relatives aux captures de poisson par les États membres, la tolérance admise dans les estimations des quantités de
This sector represents 8,6% of the expenditure for the whole sub-Heading 1 A budget financing.	Ce secteur représente 8,6% du total des dépenses réservées au financement de la rubrique 1a.
‘(4) Member States may decide, on a case-by-case basis and in accordance with national law, not to apply this directive to projects serving national defence purposes if such application would have an adverse impact on such projects.’	Les États membres peuvent décider, au cas par cas, si le droit interne le prévoit, de ne pas appliquer la présente directive aux projets répondant aux besoins de la défense nationale s’ils estiment que cette application irait à l'encontre de ces besoins. "
Subject: Budget line 22 02 07 03 - Financial support for encouraging the economic development of the Turkish Cypriot Community	Objet: Poste 22 02 07 03 — Soutien financier visant à encourager le développement économique de la communauté chypriote turque
In February 2000, the DVPT (Deutscher Verband für Post und Telekommunikation e.V.), the German association for post and telecommunication, filed a complaint with the European Commission (Comp/ 37 821 ) concerning the excessive prices used by Deutsche Post in the reserved letter mail area.	En février 2000, la DVPT (Deutscher Verband für Post und Telekommunikation e.V., association allemande pour la poste et les télécommunications) a déposé une plainte auprès de la Commission (plainte n o 37 821 ) au sujet des prix excessifs pratiqués par la Deutsche Post dans le secteur réservé du courrier postal.
Compromise Amendment 99	Amendement de compromis 99
Nevertheless, the Commission also speaks of 'front-security checks' of all asylum claims for potential security risks.	Cependant, la Commission se réfère à l'instauration de contrôles types de sécurité dès le début de la procédure, qui permettraient d'analyser toutes les demandes d'asile à la lumière des risques potentiels pour la sécurité.
She has a deep sense of justice "above all about the injustice of the powerful", according to Mr Beccaria.	Elle a toujours mis sa détermination et son courage au service de la défense d'un certain nombre de valeurs et de principes auxquels elle est très attachée », analyse-t-il.
If so, will the Commission take specific initiatives to this end?	Dans l'affirmative, la Commission prendra-t-elle des mesures spécifiques à cet égard?
Assessment of the stronger partnership for the OR	Bilan du partenariat renforcé pour les RUP
on the performance, financial management and control of the agencies.	sur la performance, la gestion financière et le contrôle des agences.
This information came as a complete surprise to the Info-Points Europe.	Cette notification a totalement surpris les Infos‑points Europe.
Amendment 22 Article 3 a (new)	Amendement 22 Article 3 bis (nouveau)
WRITTEN QUESTION E-1823/03	QUESTION ÉCRITE E-1823/03
The following trends are a measure of the crisis affecting the chestnut groves of Sierra de Aracena and Picos de Aroche (Huelva, Spain): —	La situation de crise à laquelle est confrontée la châtaigneraie de la Sierra de Aracena y Picos de Aroche (Huelva, Espagne), se caractérise par les trois aspects suivants: —
Reiterates its view that a 'mine-free world' can be realised if all types of mines are banned and not only specific types of landmines; underlines that this includes all types of anti-vehicle mines; calls on the EU and its Member States to take a leadership position in reaching this goal;	réaffirme que, selon lui, un "monde sans mines" ne peut devenir réalité que si l'on interdit tous les types de mines, et pas uniquement certains types de mines terrestres; souligne que cela comprend tous les types de mines antivéhicules; invite l'Union européenne et ses États membres à jouer le rôle de chef de file dans la réalisation de cet objectif;
on the situation in the Republic of Moldova following the parliamentary elections of 5 April 2009	sur la situation en République de Moldavie
The 2008 budget represents an increase of 5.7% on 2007, a sign that 2008 could be even more intense for the European Parliament.	Cette résolution critique le manque de transparence dans la gestion de la protection des données personnelles.
However, it provides that the producer/trader may reply to a request from the customer for information about the composition of compound feed with a margin of +/- 15% of the declared value.	Toutefois, il dispose que le fabricant ou le négociant peut répondre à la demande ultérieure du client quant à la composition de l'aliment composé pour animaux avec une tolérance de +/- 15 % de la valeur indiquée.
Amendment 31 Article 9, paragraph 4, letter (ba) (new)	Amendement 31 Article 9, paragraphe 4, point b) bis (nouveau)
This diversity becomes even greater in view of the forthcoming enlargement of the European Union.	Cette diversité s'amplifie dans la perspective du prochain élargissement de l'Union européenne.
Regulation (EC) No 2271/96 Article 8 – paragraph 2 a (new)	Règlement (CE) n° 2271/96 Article 8 – paragraphe 2 bis (nouveau)
Heidi Hautala , on behalf of the Verts/ALE Group , on the death penalty in South Korea (	Heidi Hautala , au nom du groupe Verts/ALE , sur la peine de mort en Corée du Sud (
The Commission intends to report on its conclusions from this consultation and from appropriate internal technical work in a Communication, in around October 2003.	La Commission prévoit de communiquer ses conclusions sur cette consultation de même que sur les travaux techniques internes menés à ce sujet vers octobre 2003.
training courses including language courses and information campaigns for police, prosecutors, judicial authorities and public services staff involved;	des cours de formation, y compris des cours de langues, et des campagnes d'information pour la police, les procureurs, les autorités judiciaires et le personnel des services publics concernés,
Priorities and work programme of the Czech EU Council Presidency - Discussion with Jiří POSPISIL, Czech Minister of Justice	Priorités et programme de travail de la présidence tchèque du Conseil de l'UE - Echange de vues avec Jiri POSPISIL, Ministre tchèque de la Justice
The upcoming "Berlin Declaration" on Europe will also be debated.	Déclaration de Berlin sur l'avenir de l'Europe.
Emphasises the need for the European Union, its Member States and its partner countries to base their global counter-terrorism strategy on the fundamental principles which also serve to guide the actions of the United Nations, on a constructive and serious dialogue between peoples and nations, as well as between cultures, religions and civilisations, taking account of the respective perceptions and concerns, and on respect for international law;	souligne la nécessité pour l'Union européenne, ses États membres et les pays partenaires de l'UE, d'établir une stratégie globale de lutte contre le terrorisme suivant les principes fondamentaux qui guident également les actions des Nations unies, dans un dialogue constructif et sérieux entre les peuples et les nations, ainsi qu'entre les cultures, les religions et les civilisations, dialogue qui tienne compte des perceptions et des préoccupations respectives, et dans le respect de la législation internationale;
Parliament gave its consent to the conclusion of the agreement.	Le Parlement donne son approbation à la conclusion de l'accord.
Member States may finance all or part of their contribution from amounts collected from the dairy sector on their territory.	Les États membres peuvent financer tout ou partie de leur contribution par une taxe prélevée sur le secteur laitier de leur territoire national.
In the current budgetary and political context, EP consider that the new definition of heading 7 should not be restricted to three countries which accession process is initiated but should also include other forms of enhanced cooperation ( “privileged partnerships agreements ”) with potential candidate countries.	Dans le contexte budgétaire et politique actuel, le PE estime que la nouvelle définition de la rubrique 7 ne devrait pas se limiter aux trois pays avec lesquels le processus d’adhésion a été engagé mais devrait s’étendre à d’autres formes de coopération renforcée (accords de partenariat privilégié) avec des pays candidats en puissance.
Demands that the Mugabe regime fulfil its pledge to provide housing sufficient for all those forced out of their homes during the atrocious Operation Murambatsvina campaign;	exige que le régime de Mugabe honore son engagement de procurer suffisamment de logements à toutes les personnes chassées de leurs foyers lors de l'atroce opération "Murambatsvina";
L. whereas preventive measures, and measures to prepare and train crews, are important for putting out fires, as is the coordination of material and human resources for fire-fighting purposes,	L. considérant l'importance que revêtent les mesures de prévention, la préparation et la formation des effectifs de lutte anti-incendie, ainsi que la coordination des moyens matériels et humains de lutte contre les incendies;
In 2006 Eurogip published a research report comparing 13 European countries (including Norway and Switzerland).	En 2006, Eurogip a publié un rapport comparant 13 pays européens (y compris la Norvège et la Suisse).
It is for the Commission to oversee Member States' application of EC law.	Il appartient à la Commission de surveiller l'application du droit de l'Union par les États membres.
Citizens must have their say and have the right to vote yes or no.	Cependant, Mme FRAHM trouve surprenant de discuter sur une Constitution qui ne sera peut-être pas adoptée et que la plupart des citoyens ne pourront pas voter.
For payment cards, SEPA should offer consumers a broader choice between service providers, thereby strengthening competition in this highly concentrated market in Europe.	L'introduction du SEPA pour les cartes de paiement devrait offrir au consommateur un plus large choix entre les prestataires de services et accroître ainsi la concurrence sur ce marché, très concentré, en Europe.
To the President of Romania?	Au président roumain?
If we don't talk any more, we are abandoning the idea of European integration."	Si nous arrêtons de négocier, nous abandonnons l'idée de l'intégration européenne.
(9) Experience has shown that authorisation should not be granted for a single use, when a product is likely to be used both for food and feed purposes; therefore such products should only be authorised when fulfilling authorisation criteria for both food and feed.	(9) L'expérience a montré que l'autorisation ne devrait pas être accordée pour un usage unique, lorsqu'un produit est susceptible d'être utilisé à la fois pour des denrées alimentaires et des aliments pour animaux; en conséquence, ces produits ne devraient être agréés que s'ils satisfont aux critères d'autorisation des denrées alimentaires et des aliments pour animaux.
What will it do to end the plight of the religious prisoners in Kabul?	Quelles mesures la Commission compte-t-elle prendre afin de mettre un terme à la tragédie des personnes emprisonnées pour des motifs religieux en Afghanistan?
whereas deadlines set in Doha on issues of particular importance for developing countries – including agricultural subsidies, special and different treatment, TRIPS and public health and implementation issues – have not been respected, and whereas, far from phasing out export subsidies, the US has sharply increased them,	considérant que les délais fixés à Doha en ce qui concerne les questions revêtant une importance particulière pour les PED - comprenant les subventions agricoles, le traitement spécial et différencié, les ADPIC, la santé publique et les problèmes d'application – n'ont pas été respectés et constatant qu'au lieu de démanteler les subventions à l'exportation, les États-Unis les ont, au contraire, fortement accrues,
The contribution to the Fund by a participant to an indirect action taking the form of a grant shall not exceed 5% of the Community financial contribution due to the participant.	La contribution au fonds d'un participant à une action indirecte sous la forme d'une subvention ne dépasse pas 5% de la contribution financière de la Communauté due au participant.
considering that the death sentence on Mr Öcalan has triggered strong reactions on the part of many democratic countries except for the US government, whose silence confirms the difference in strategic views with the EU vis-à-vis Turkey,	considérant que la condamnation à mort de M. Öcalan a suscité de vives réactions de la part de nombreux pays démocratiques, à l’exception du gouvernement américain, dont le mutisme confirme les divergences stratégiques avec l’UE visàvis de la Turquie,
Notes the three-year Joint Action Programme adopted by the EU-GCC Joint Council and Ministerial Meeting on 14 June 2010 and intended to strengthen cooperation in many strategic areas of mutual interest, including by setting up a network linking researchers, academics and businessmen; finds it regrettable, however, that it does not contain a section providing for open, regular and constructive political dialogue;	prend acte du programme d'action conjoint triennal adopté par le Conseil ministériel le 14 juin 2010 afin de renforcer la coopération dans de nombreux domaines stratégiques d'intérêt mutuel, y compris grâce à la création d'un réseau mettant en relation chercheurs, universitaires et chefs d'entreprise; regrette cependant l'absence d'un volet consacré à un dialogue politique ouvert, régulier et constructif;
Following a voluntary bid, the price shall be presumed to be fair where it corresponds to the consideration offered in the bid and the offeror has acquired, through acceptance of the bid, securities representing not less than 90% of the capital concerned by the bid.	A la suite d’une offre volontaire, le prix est présumé juste s’il correspond à la contrepartie de l’offre et si l’offrant a acquis, par acceptation de l’offre, des titres représentant au moins 90% du capital social auquel l’offre était adressée.
Avril DOYLE (EPP-ED, IE) thanked Mr Liese for the tremendous effort he has put in to reach a position.	En retour, le PE demande à la Russie " d'apporter une contribution positive aux efforts déployés par le Groupe de contact pour le Kosovo et par l'UE dans la recherche d'une solution politique durable pour le statut futur du Kosovo ", et de ne pas relâcher ses efforts " afin de trouver une solution à la question nucléaire iranienne ".
Such differences of treatment may include, for example, special age conditions regarding access to certain goods or services such as alcoholic drinks, arms, or driving licences.	De telles différences de traitement peuvent inclure, par exemple, des conditions d'âge particulières concernant l'accès à certains biens ou services tels que les boissons alcoolisées, les armes ou les permis de conduire.
Attention should be drawn in particular to the increase in the number of clinical trials, companies which organise trials, and joint projects between companies, since this is a clear sign of the sector’s maturity.	Il faudrait surtout souligner l'augmentation de la quantité d'expérimentations cliniques, du nombre des entreprises qui organisent les expérimentations et des collaborations entre entreprises, car il s'agit de bons indices de la maturité du secteur.
Heading 1: Agriculture	Rubrique 1: agriculture
According to the Public Prosecutor's Office, in the past 24 months slaughterhouse waste has been found at meat processing plants and gelatine plants in Bavaria, Lower Saxony, Rhineland-Palatinate and Thuringia and, using false papers, has also been exported to various EU Member States, including to sausage manufacturers in Lithuania, Poland and Hungary and gelatine producers in France and Italy.	Selon le parquet, au cours des 24 derniers mois, des déchets d'abattoir ont été trouvés dans des usines de traitement de la viande et des usines de gélatine situées en Bavière, Basse-Saxe, Rhénanie-Palatinat et Thuringe et ont aussi été exportés, munis de faux papiers, vers différents États membres, notamment des fabricants de saucisse en Lituanie, Pologne et Hongrie, ainsi qu'en France et en Italie.
He welcomed the Commission’s new plans for strengthening the Pact.	Il s'est félicité des nouveaux plans de la Commission visant à renforcer le Pacte.
In a case reported on a national television channel, a planter admitted that he had felled 300 000 trees, mostly cork-oaks, because most of his clients were still waiting for Community aids with a national component, which never arrived.	Ainsi, par exemple, selon une information fournie par une chaîne de télévision nationale, un pépiniériste a déclaré avoir abattu 300 000 arbres, en majorité des chênes-lièges, expliquant que la plupart de ses clients étaient dans l'attente d'aides communautaires, avec une composante nationale, qui n'arrivaient pas.
The following were present for the vote: Luciano Caveri, chairman; Rijk van Dam and Helmuth Markov, vice-chairmen; Giorgio Lisi, rapporteur; Emmanouil Bakopoulos, Carlos Bautista Ojeda (for Nelly Maes), Rolf Berend, Philip Charles Bradbourn, Felipe Camisón Asensio, Nicholas Clegg (for Isidoro Sánchez García), Luigi Cocilovo, Christine de Veyrac, Nirj Deva (for Dana Rosemary Scallon), Jan Dhaene, Den Dover (for Renate Sommer), Garrelt Duin, Alain Esclopé, Giovanni Claudio Fava, Jacqueline Foster, Mathieu J.H. Grosch, Konstantinos Hatzidakis, Ewa Hedkvist Petersen, Juan de Dios Izquierdo Collado, Georg Jarzembowski, Elisabeth Jeggle (for Dieter-Lebrecht Koch), Karsten Knolle (for Carlos Ripoll i Martínez Bedoya), Sérgio Marques, Erik Meijer, Francesco Musotto, James Nicholson, Josu Ortuondo Larrea, Karla M.H. Peijs, Wilhelm Ernst Piecyk, Samuli Pohjamo, José Javier Pomés Ruiz, Alonso José Puerta, Reinhard Rack, Brian Simpson, Dirk Sterckx, Ulrich Stockmann, Margie Sudre, Roseline Vachetta (for Michel J.M. Dary), Joaquim Vairinhos, Ari Vatanen, Herman Vermeer and Mark Francis Watts.	Étaient présents au moment du vote Luciano Caveri (président), Rijk van Dam et Helmuth Markov (vice-présidents), Giorgio Lisi, (rapporteur), Emmanouil Bakopoulos, Carlos Bautista Ojeda (suppléant Nelly Maes), Rolf Berend, Philip Charles Bradbourn, Felipe Camisón Asensio, Nicholas Clegg (suppléant Isidoro Sánchez García), Luigi Cocilovo, Christine de Veyrac, Nirj Deva (suppléant Dana Rosemary Scallon), Jan Dhaene, Den Dover (suppléant Renate Sommer), Garrelt Duin, Alain Esclopé, Giovanni Claudio Fava, Jacqueline Foster, Mathieu J.H. Grosch, Konstantinos Hatzidakis, Ewa Hedkvist Petersen, Juan de Dios Izquierdo Collado, Georg Jarzembowski, Elisabeth Jeggle (suppléant Dieter-Lebrecht Koch), Karsten Knolle (suppléant Carlos Ripoll i Martínez Bedoya), Helmuth Markov, Sérgio Marques, Erik Meijer, Francesco Musotto, James Nicholson, Josu Ortuondo Larrea, Karla M.H. Peijs, Wilhelm Ernst Piecyk, Samuli Pohjamo, José Javier Pomés Ruiz, Alonso José Puerta, Reinhard Rack, Brian Simpson, Dirk Sterckx, Ulrich Stockmann, Margie Sudre, Roseline Vachetta (suppléant Michel J.M. Dary), Joaquim Vairinhos, Ari Vatanen, Herman Vermeer et Mark Francis Watts.
European Parliament resolution on a possible infringement of the Protocol on the privileges and immunities of the European Communities by a Member State ( 2005/2187(INI) )	Résolution du Parlement européen sur une éventuelle infraction au protocole sur les privilèges et immunités des Communautés européennes par un État membre ( 2005/2187(INI) )
Report: Ilda Figueiredo A6-0035/2005	Rapport Ilda Figueiredo A6-0035/2005
To work as an exemption emissions or activities must have been specifically addressed and authorised, taking into account that a full exemption can sometimes only be realised, if a permit or authorisation is very detailed and narrow in its scope.	Pour donner lieu à une dérogation, les émissions ou les activités doivent avoir été expressément visées et autorisées, une dérogation totale n'étant parfois possible que si le permis ou l'autorisation est très détaillé(e) et a un champ d'application restreint.
Is the Commission aware of other, similar cases?	A-t-elle connaissance d'autres cas similaires?
PROPOSAL FOR A EUROPEAN PARLIAMENT DECISION............................................7	PROPOSITION DE DÉCISION DU PARLEMENT EUROPÉEN.........................................7
It called on the country to learn from the best practices of other European states that have accommodated linguistic differences.	Mais on compte aussi dans le pays des minorités Roms, des Turcs, des Roumains, des Serbes et des Bosniaques.
Imprisonment of Roxana Saberi and other human rights abuses in Iran	Emprisonnement de Roxana Saberi et autres violations des droits de l'homme en Iran
Subject: Information on CO2 emissions from vehicles	Objet: Information sur les émissions de CO2 des véhicules
It is only thanks to European Parliament negotiators that specific target dates will be included in this legislation.	Des dates limites spécifiques seront incluses dans cette législation, uniquement grâce aux négociateurs du Parlement européen.
redress procedures in the host Member State to appeal against any decision taken against them on the grounds of public order, public	recours juridictionnelles et, le cas échéant, administratives,
Article 7(3) and Article 11(8), first subparagraph, introductory wording	Article 7, paragraphe 3 et article 11, paragraphe 8, premier alinéa, texte introductif
What measures have since been taken or are now being taken by the EU delegation in Sofia to prevent delays or partial cancellations in the implementation of future EU programmes to strengthen civil society in Bulgaria?	Quelles mesures la délégation de l'UE à Sofia a-t-elle prises ou prendra-t-elle pour éviter les retards ou les annulations partielles dans la mise en œuvre des futurs programmes de l'UE visant à renforcer la société civile en Bulgarie?
Correlation Table	Tableau de corrélation
This amendment seeks to ensure that the Commission has the authority to interpret “industry” narrowly, as the producers that specific class of product.	Cet amendement vise à garantir que la Commission est compétente pour interpréter le terme "industrie", au sens strict, comme étant les producteurs d'une certains catégorie de produits.
It is proposed to add a part 4 setting out classifications and forms of labelling for hazardous substances which have already been the subject of Community harmonisation under Directive 67/548/EEC in connection with hazard categories other than those specified in Article 38.	Il est proposé de créer une partie 4 contenant les classifications et étiquetages des substances dangereuses pour lesquelles une harmonisation communautaire a déjà été effectuée par la directive 67/548/CEE pour les autres catégories de danger que celles définies à l’art.38.
Just as lack of knowledge of the official language of a Member State cannot impinge on an individual's rights before that country's courts.	Il en est de même pour la langue officielle de l'État membre qui, même lorsqu'elle n'est pas connue, ne saurait empêcher de faire valoir ses droits devant les tribunaux.
Article 22, paragraph 1 a (new)	Article 22, alinéa 1 bis (nouveau)
Subject: Assessment of public education effectiveness in the European Union	Objet: Évaluation de l'efficacité de l'enseignement public dans l'Union européenne
- * Report on the draft Council decision amending the Protocol on the Statute of the Court of Justice with regard to the treatment of questions referred for a preliminary ruling concerning the area of freedom, security and justice – (11824/2007 - C6-0292/2007 - 2007/0812(CNS) ) - JURI Committee - Rapporteur: Diana Wallis ( A6-0451/2007 )	- * Rapport sur la proposition de décision du Conseil concernant une modification du protocole sur le statut de la Cour de justice au regard du traitement des questions préjudicielles relatives à l'espace de liberté, de sécurité et de justice (11824/2007 - C6-0292/2007 - 2007/0812(CNS) ) - commission JURI - Rapporteur: Diana Wallis ( A6-0451/2007 )
In line with Amendment 102.	Amendement de cohérence avec l’amendement 102.
The Community and its Member States are in the process of deciding whether to accede to or ratify that Protocol.	La Communauté et ses États membres se préparent à prendre une décision quant à l'adhésion à ce protocole ou à sa ratification.
assist Member States and the Council with a view to the negotiation and adoption by the Council of the act establishing Eurojust.	assistent les États membres et le Conseil dans la perspective de la négociation et de l'adoption par le Conseil de l'acte instituant Eurojust .
P. whereas economic relations between the EU and third states are often governed by sectoral bilateral or multilateral agreements which the EU is required to respect while applying sanctions; whereas, where necessary, the EU should therefore suspend or denounce the relevant agreement before applying economic sanctions which are not compatible with the rights granted to the third country in question by an existing agreement,	P. considérant que les relations économiques entre l'Union européenne et les pays tiers sont souvent régies par des accords sectoriels bilatéraux ou multilatéraux que l'UE est tenue de respecter lorsqu'elle applique des sanctions; considérant que, si nécessaire, l'Union devrait donc suspendre ou dénoncer les accords concernés avant de prendre des sanctions économiques qui ne sont pas compatibles avec les droits que ces accords octroient aux pays en question,
on the Draft Amending Budget 1/2003 of the European Union for the financial year 2003	sur le projet de budget rectificatif n° 1/2003 de l'Union européenne pour l'exercice 2003
WRITTEN QUESTION E-2890/10	QUESTION ÉCRITE E-2890/10
"For the European Parliament, the adoption of a European Consensus on Humanitarian Aid by the three institutions is not an end in itself but the start of a process that will increase the effectiveness of aid delivered by the EU and broaden the scope of humanitarian aid as Europe wants, from preventing the risk of disasters to reconstruction, without overlooking follow-up humanitarian aid in forgotten crises", said Thierry Cornillet (ALDE, FR), the EP standing rapporteur on humanitarian aid.	"Pour le Parlement européen, l'adoption d'un Consensus européen sur l'aide humanitaire par les trois Institutions n'est pas une fin en soi, mais c'est le début d'un processus pour conduire à une meilleure efficacité de l'aide délivrée par l'UE et rendre concret l'élargissement du périmètre de l'aide humanitaire tel que voulu par l'Europe, c'est-à-dire de la prévention des risques des catastrophes à la reconstruction, sans oublier 'l'humanitaire continu dans le cas des crises oubliées'", a déclaré Thierry Cornillet (ADLE, FR), rapporteur permanent du PE pour l'aide humanitaire.
In my earlier Parliamentary Question (E‑1413/09) with regard to the confiscation of items purchased in duty free shops in airports, I asked the Commission to confirm: 1.	Dans une précédente question parlementaire (E‑1413/09) concernant la confiscation de marchandises achetées dans les boutiques hors taxes des aéroports, j'ai demandé à la Commission d'indiquer: 1.
Parliament welcomed the proposal in principle as 'an important step forward towards a possibly definitive solution of the age-old problem of comitology'	Le Parlement européen se félicitait de la proposition dans son principe en y voyant "un pas important dans la voie de la résolution, peut-être définitive, du très ancien problème de la comitologie"
